start_time,exit_status,mean_qscore_template,sequence_length_template,mean_qscore_complement,sequence_length_complement,mean_qscore_2d,sequence_length_2d,run_id
11871.931,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12494.304,S_OK,,,,,12.307,1731,f9af78a208e192d69dba03a4542d58a9605309fc
9799.623,2D basecall failed quality filters,,,,,7.018,2260,f9af78a208e192d69dba03a4542d58a9605309fc
10306.766,S_OK,,,,,12.287,3829,f9af78a208e192d69dba03a4542d58a9605309fc
12327.150,S_OK,,,,,12.548,1962,f9af78a208e192d69dba03a4542d58a9605309fc
12016.071,S_OK,,,,,10.912,2605,f9af78a208e192d69dba03a4542d58a9605309fc
9245.604,S_OK,,,,,11.608,2400,f9af78a208e192d69dba03a4542d58a9605309fc
10393.684,S_OK,,,,,14.081,1253,f9af78a208e192d69dba03a4542d58a9605309fc
12134.437,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9285.604,S_OK,,,,,14.186,2736,f9af78a208e192d69dba03a4542d58a9605309fc
9409.367,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9363.106,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9421.231,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11549.291,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10781.566,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9671.991,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10704.887,2D basecall failed quality filters,,,,,8.804,646,f9af78a208e192d69dba03a4542d58a9605309fc
9715.092,S_OK,,,,,10.267,1582,f9af78a208e192d69dba03a4542d58a9605309fc
11939.874,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9531.275,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9590.480,2D basecall failed quality filters,,,,,6.335,482,f9af78a208e192d69dba03a4542d58a9605309fc
12066.725,2D basecall failed quality filters,,,,,6.703,1126,f9af78a208e192d69dba03a4542d58a9605309fc
11853.866,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9898.426,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10065.583,2D basecall failed quality filters,,,,,7.106,514,f9af78a208e192d69dba03a4542d58a9605309fc
10859.149,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10627.671,S_OK,,,,,11.773,3425,f9af78a208e192d69dba03a4542d58a9605309fc
10794.663,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12208.158,S_OK,,,,,11.841,1230,f9af78a208e192d69dba03a4542d58a9605309fc
9594.863,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11961.995,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11141.643,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9883.470,2D basecall failed quality filters,,,,,7.379,1922,f9af78a208e192d69dba03a4542d58a9605309fc
9126.605,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9496.100,S_OK,,,,,11.088,4242,f9af78a208e192d69dba03a4542d58a9605309fc
11706.900,S_OK,,,,,9.386,3389,f9af78a208e192d69dba03a4542d58a9605309fc
10102.724,2D basecall failed quality filters,,,,,6.844,1084,f9af78a208e192d69dba03a4542d58a9605309fc
10969.739,2D basecall failed quality filters,,,,,6.961,1602,f9af78a208e192d69dba03a4542d58a9605309fc
9355.293,S_OK,,,,,11.772,3430,f9af78a208e192d69dba03a4542d58a9605309fc
11081.160,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11921.755,S_OK,,,,,10.834,1162,f9af78a208e192d69dba03a4542d58a9605309fc
10033.821,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11820.317,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9510.694,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10429.351,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10248.324,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10446.582,2D basecall failed quality filters,,,,,7.618,1790,f9af78a208e192d69dba03a4542d58a9605309fc
9850.573,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10668.325,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10344.655,S_OK,,,,,9.813,2735,f9af78a208e192d69dba03a4542d58a9605309fc
9757.883,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9461.910,S_OK,,,,,11.696,3501,f9af78a208e192d69dba03a4542d58a9605309fc
10181.632,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10099.038,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9466.767,2D basecall failed quality filters,,,,,8.519,1478,f9af78a208e192d69dba03a4542d58a9605309fc
11221.922,S_OK,,,,,10.636,513,f9af78a208e192d69dba03a4542d58a9605309fc
11452.735,2D basecall failed quality filters,,,,,5.624,587,f9af78a208e192d69dba03a4542d58a9605309fc
10201.360,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10975.082,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10391.865,2D basecall failed quality filters,,,,,7.404,2246,f9af78a208e192d69dba03a4542d58a9605309fc
9981.278,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10220.490,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10154.444,2D basecall failed quality filters,,,,,7.191,1118,f9af78a208e192d69dba03a4542d58a9605309fc
11543.634,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11105.200,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11728.602,S_OK,,,,,11.137,3698,f9af78a208e192d69dba03a4542d58a9605309fc
9678.894,2D basecall failed quality filters,,,,,6.124,558,f9af78a208e192d69dba03a4542d58a9605309fc
9791.054,2D basecall failed quality filters,,,,,7.905,778,f9af78a208e192d69dba03a4542d58a9605309fc
9252.583,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9336.337,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9272.739,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11041.559,S_OK,,,,,11.775,4411,f9af78a208e192d69dba03a4542d58a9605309fc
12203.310,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10862.987,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12352.384,S_OK,,,,,10.763,2122,f9af78a208e192d69dba03a4542d58a9605309fc
9422.048,S_OK,,,,,12.162,4417,f9af78a208e192d69dba03a4542d58a9605309fc
10516.693,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10417.055,S_OK,,,,,10.620,1197,f9af78a208e192d69dba03a4542d58a9605309fc
9385.288,S_OK,,,,,12.256,3793,f9af78a208e192d69dba03a4542d58a9605309fc
9839.862,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11900.655,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9763.941,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10875.284,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9603.340,2D basecall failed quality filters,,,,,7.946,541,f9af78a208e192d69dba03a4542d58a9605309fc
9397.581,S_OK,,,,,9.481,2352,f9af78a208e192d69dba03a4542d58a9605309fc
11163.264,2D basecall failed quality filters,,,,,6.606,123,f9af78a208e192d69dba03a4542d58a9605309fc
9362.829,2D basecall failed quality filters,,,,,6.462,828,f9af78a208e192d69dba03a4542d58a9605309fc
11553.842,S_OK,,,,,11.934,1100,f9af78a208e192d69dba03a4542d58a9605309fc
11431.406,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11177.710,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11593.265,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10923.893,2D basecall failed quality filters,,,,,7.034,1450,f9af78a208e192d69dba03a4542d58a9605309fc
12186.017,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10668.783,2D basecall failed quality filters,,,,,7.129,2322,f9af78a208e192d69dba03a4542d58a9605309fc
10253.174,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11928.520,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11502.331,S_OK,,,,,10.273,1962,f9af78a208e192d69dba03a4542d58a9605309fc
11957.761,S_OK,,,,,10.288,1146,f9af78a208e192d69dba03a4542d58a9605309fc
10249.012,2D basecall failed quality filters,,,,,6.645,603,f9af78a208e192d69dba03a4542d58a9605309fc
9278.766,2D basecall failed quality filters,,,,,5.463,150,f9af78a208e192d69dba03a4542d58a9605309fc
11521.233,2D basecall failed quality filters,,,,,8.022,1256,f9af78a208e192d69dba03a4542d58a9605309fc
11376.209,S_OK,,,,,10.875,892,f9af78a208e192d69dba03a4542d58a9605309fc
12029.551,2D basecall failed quality filters,,,,,6.439,591,f9af78a208e192d69dba03a4542d58a9605309fc
10960.037,S_OK,,,,,12.777,7117,f9af78a208e192d69dba03a4542d58a9605309fc
10558.176,2D basecall failed quality filters,,,,,7.122,1703,f9af78a208e192d69dba03a4542d58a9605309fc
10324.212,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10199.456,2D basecall failed quality filters,,,,,7.046,678,f9af78a208e192d69dba03a4542d58a9605309fc
10417.760,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12265.738,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11627.565,S_OK,,,,,9.250,814,f9af78a208e192d69dba03a4542d58a9605309fc
10795.162,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10848.549,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11614.558,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9821.542,S_OK,,,,,12.282,7226,f9af78a208e192d69dba03a4542d58a9605309fc
10951.611,2D basecall failed quality filters,,,,,6.381,960,f9af78a208e192d69dba03a4542d58a9605309fc
12452.548,S_OK,,,,,11.592,2396,f9af78a208e192d69dba03a4542d58a9605309fc
10923.729,2D basecall failed quality filters,,,,,7.118,4364,f9af78a208e192d69dba03a4542d58a9605309fc
9430.049,2D basecall failed quality filters,,,,,6.865,1365,f9af78a208e192d69dba03a4542d58a9605309fc
10694.585,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9382.441,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10805.252,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9470.908,2D basecall failed quality filters,,,,,6.009,1489,f9af78a208e192d69dba03a4542d58a9605309fc
9746.763,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10464.498,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11718.650,2D basecall failed quality filters,,,,,8.101,784,f9af78a208e192d69dba03a4542d58a9605309fc
9248.472,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11047.867,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10151.878,2D basecall failed quality filters,,,,,8.719,778,f9af78a208e192d69dba03a4542d58a9605309fc
9417.629,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9700.523,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10366.906,S_OK,,,,,9.464,897,f9af78a208e192d69dba03a4542d58a9605309fc
10309.317,S_OK,,,,,12.075,714,f9af78a208e192d69dba03a4542d58a9605309fc
10679.603,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9861.462,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11356.098,S_OK,,,,,13.017,3798,f9af78a208e192d69dba03a4542d58a9605309fc
9579.310,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9364.846,2D basecall failed quality filters,,,,,6.016,235,f9af78a208e192d69dba03a4542d58a9605309fc
9561.329,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9648.379,S_OK,,,,,11.726,749,f9af78a208e192d69dba03a4542d58a9605309fc
10000.230,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12321.879,S_OK,,,,,9.003,1342,f9af78a208e192d69dba03a4542d58a9605309fc
9803.074,S_OK,,,,,9.787,2044,f9af78a208e192d69dba03a4542d58a9605309fc
11299.112,2D basecall failed quality filters,,,,,6.334,1209,f9af78a208e192d69dba03a4542d58a9605309fc
9376.055,2D basecall failed quality filters,,,,,6.107,1861,f9af78a208e192d69dba03a4542d58a9605309fc
9794.921,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10297.488,S_OK,,,,,11.439,1117,f9af78a208e192d69dba03a4542d58a9605309fc
9944.891,2D basecall failed quality filters,,,,,6.311,1673,f9af78a208e192d69dba03a4542d58a9605309fc
11009.476,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9854.287,2D basecall failed quality filters,,,,,5.637,391,f9af78a208e192d69dba03a4542d58a9605309fc
9459.471,2D basecall failed quality filters,,,,,5.992,673,f9af78a208e192d69dba03a4542d58a9605309fc
11005.672,S_OK,,,,,13.196,3138,f9af78a208e192d69dba03a4542d58a9605309fc
11511.924,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11796.525,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9278.664,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11151.195,2D basecall failed quality filters,,,,,8.788,1992,f9af78a208e192d69dba03a4542d58a9605309fc
9567.719,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9980.709,S_OK,,,,,9.794,2859,f9af78a208e192d69dba03a4542d58a9605309fc
11319.540,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9275.607,2D basecall failed quality filters,,,,,6.501,1371,f9af78a208e192d69dba03a4542d58a9605309fc
11426.522,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12299.535,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9730.810,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11614.350,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9337.563,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12357.864,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9538.395,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11400.899,S_OK,,,,,12.143,2518,f9af78a208e192d69dba03a4542d58a9605309fc
11156.793,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10605.561,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9792.423,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10303.784,S_OK,,,,,9.120,2132,f9af78a208e192d69dba03a4542d58a9605309fc
11248.062,2D basecall failed quality filters,,,,,6.512,1543,f9af78a208e192d69dba03a4542d58a9605309fc
12087.790,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12004.529,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11130.113,S_OK,,,,,13.218,2771,f9af78a208e192d69dba03a4542d58a9605309fc
12359.337,2D basecall failed quality filters,,,,,7.754,6437,f9af78a208e192d69dba03a4542d58a9605309fc
12350.806,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9548.799,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9850.250,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9236.192,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10745.305,S_OK,,,,,10.127,2660,f9af78a208e192d69dba03a4542d58a9605309fc
11140.388,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10700.758,2D basecall failed quality filters,,,,,5.984,748,f9af78a208e192d69dba03a4542d58a9605309fc
12215.162,S_OK,,,,,9.355,545,f9af78a208e192d69dba03a4542d58a9605309fc
11416.577,2D basecall failed quality filters,,,,,5.170,1348,f9af78a208e192d69dba03a4542d58a9605309fc
10085.876,S_OK,,,,,9.307,2822,f9af78a208e192d69dba03a4542d58a9605309fc
12427.974,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11393.683,2D basecall failed quality filters,,,,,6.559,658,f9af78a208e192d69dba03a4542d58a9605309fc
10221.530,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10896.809,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12120.269,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9522.607,2D basecall failed quality filters,,,,,6.559,1745,f9af78a208e192d69dba03a4542d58a9605309fc
12534.541,2D basecall failed quality filters,,,,,6.023,207,f9af78a208e192d69dba03a4542d58a9605309fc
11729.024,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11810.939,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12152.327,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9310.576,S_OK,,,,,10.930,2785,f9af78a208e192d69dba03a4542d58a9605309fc
11329.681,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9719.859,S_OK,,,,,11.880,575,f9af78a208e192d69dba03a4542d58a9605309fc
10494.833,2D basecall failed quality filters,,,,,5.391,556,f9af78a208e192d69dba03a4542d58a9605309fc
11697.070,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9857.789,2D basecall failed quality filters,,,,,6.488,1345,f9af78a208e192d69dba03a4542d58a9605309fc
9229.913,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10622.425,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9730.729,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12458.087,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10002.886,2D basecall failed quality filters,,,,,6.914,1918,f9af78a208e192d69dba03a4542d58a9605309fc
11213.579,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11957.023,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11983.284,S_OK,,,,,12.383,1258,f9af78a208e192d69dba03a4542d58a9605309fc
11045.937,2D basecall failed quality filters,,,,,6.619,952,f9af78a208e192d69dba03a4542d58a9605309fc
9426.590,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12390.373,2D basecall failed quality filters,,,,,6.338,459,f9af78a208e192d69dba03a4542d58a9605309fc
11939.153,2D basecall failed quality filters,,,,,7.452,1277,f9af78a208e192d69dba03a4542d58a9605309fc
12512.213,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9771.609,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11926.781,2D basecall failed quality filters,,,,,6.940,1180,f9af78a208e192d69dba03a4542d58a9605309fc
11268.783,2D basecall failed quality filters,,,,,6.394,1475,f9af78a208e192d69dba03a4542d58a9605309fc
9621.231,S_OK,,,,,10.675,1111,f9af78a208e192d69dba03a4542d58a9605309fc
9410.839,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9521.975,S_OK,,,,,9.990,3976,f9af78a208e192d69dba03a4542d58a9605309fc
10192.039,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11234.610,2D basecall failed quality filters,,,,,8.990,842,f9af78a208e192d69dba03a4542d58a9605309fc
10961.723,S_OK,,,,,11.740,2073,f9af78a208e192d69dba03a4542d58a9605309fc
9631.456,S_OK,,,,,9.122,606,f9af78a208e192d69dba03a4542d58a9605309fc
9256.087,2D basecall failed quality filters,,,,,7.103,1130,f9af78a208e192d69dba03a4542d58a9605309fc
9923.231,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12488.700,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11741.029,2D basecall failed quality filters,,,,,8.506,3652,f9af78a208e192d69dba03a4542d58a9605309fc
11384.797,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10878.387,S_OK,,,,,9.083,2225,f9af78a208e192d69dba03a4542d58a9605309fc
9659.597,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10679.635,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9989.591,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9693.130,2D basecall failed quality filters,,,,,7.638,1822,f9af78a208e192d69dba03a4542d58a9605309fc
11737.037,S_OK,,,,,9.314,2523,f9af78a208e192d69dba03a4542d58a9605309fc
12223.637,S_OK,,,,,12.351,2182,f9af78a208e192d69dba03a4542d58a9605309fc
10875.203,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10093.800,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10753.960,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11079.652,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11409.876,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12013.058,2D basecall failed quality filters,,,,,7.246,631,f9af78a208e192d69dba03a4542d58a9605309fc
12272.919,2D basecall failed quality filters,,,,,7.025,1596,f9af78a208e192d69dba03a4542d58a9605309fc
10579.957,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10867.085,2D basecall failed quality filters,,,,,7.361,3008,f9af78a208e192d69dba03a4542d58a9605309fc
11488.555,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11626.958,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11776.311,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11426.699,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9664.734,2D basecall failed quality filters,,,,,6.561,576,f9af78a208e192d69dba03a4542d58a9605309fc
11318.453,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11256.549,S_OK,,,,,9.724,1163,f9af78a208e192d69dba03a4542d58a9605309fc
11785.940,2D basecall failed quality filters,,,,,8.317,771,f9af78a208e192d69dba03a4542d58a9605309fc
10122.543,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12051.048,2D basecall failed quality filters,,,,,6.410,4978,f9af78a208e192d69dba03a4542d58a9605309fc
11634.922,S_OK,,,,,9.561,2681,f9af78a208e192d69dba03a4542d58a9605309fc
11255.120,2D basecall failed quality filters,,,,,6.560,1164,f9af78a208e192d69dba03a4542d58a9605309fc
9368.599,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9175.526,S_OK,,,,,9.234,6833,f9af78a208e192d69dba03a4542d58a9605309fc
11208.486,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11228.784,S_OK,,,,,11.623,2621,f9af78a208e192d69dba03a4542d58a9605309fc
11108.400,S_OK,,,,,10.355,2134,f9af78a208e192d69dba03a4542d58a9605309fc
12523.250,S_OK,,,,,11.697,1630,f9af78a208e192d69dba03a4542d58a9605309fc
11110.898,2D basecall failed quality filters,,,,,7.821,1690,f9af78a208e192d69dba03a4542d58a9605309fc
9748.358,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10985.570,S_OK,,,,,9.195,2405,f9af78a208e192d69dba03a4542d58a9605309fc
12355.902,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10573.534,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10014.145,2D basecall failed quality filters,,,,,6.559,714,f9af78a208e192d69dba03a4542d58a9605309fc
9807.481,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11660.664,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10815.089,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10589.817,2D basecall failed quality filters,,,,,6.351,426,f9af78a208e192d69dba03a4542d58a9605309fc
10779.177,S_OK,,,,,9.943,2216,f9af78a208e192d69dba03a4542d58a9605309fc
11103.164,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11994.219,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12408.762,S_OK,,,,,13.390,1419,f9af78a208e192d69dba03a4542d58a9605309fc
11039.396,2D basecall failed quality filters,,,,,8.327,866,f9af78a208e192d69dba03a4542d58a9605309fc
11456.975,S_OK,,,,,9.223,2053,f9af78a208e192d69dba03a4542d58a9605309fc
10698.131,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10760.823,2D basecall failed quality filters,,,,,6.444,662,f9af78a208e192d69dba03a4542d58a9605309fc
10190.579,2D basecall failed quality filters,,,,,6.549,1707,f9af78a208e192d69dba03a4542d58a9605309fc
10685.958,2D basecall failed quality filters,,,,,6.444,607,f9af78a208e192d69dba03a4542d58a9605309fc
11290.511,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11986.201,2D basecall failed quality filters,,,,,6.040,313,f9af78a208e192d69dba03a4542d58a9605309fc
11785.199,2D basecall failed quality filters,,,,,7.133,526,f9af78a208e192d69dba03a4542d58a9605309fc
9900.855,2D basecall failed quality filters,,,,,8.895,3112,f9af78a208e192d69dba03a4542d58a9605309fc
10037.599,2D basecall failed quality filters,,,,,6.482,833,f9af78a208e192d69dba03a4542d58a9605309fc
12086.433,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11745.226,2D basecall failed quality filters,,,,,7.456,526,f9af78a208e192d69dba03a4542d58a9605309fc
11590.729,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12089.118,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12133.302,2D basecall failed quality filters,,,,,5.577,338,f9af78a208e192d69dba03a4542d58a9605309fc
11110.734,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10678.210,2D basecall failed quality filters,,,,,6.238,451,f9af78a208e192d69dba03a4542d58a9605309fc
10975.368,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10716.637,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12001.335,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11877.138,2D basecall failed quality filters,,,,,6.708,1806,f9af78a208e192d69dba03a4542d58a9605309fc
11497.624,2D basecall failed quality filters,,,,,6.579,348,f9af78a208e192d69dba03a4542d58a9605309fc
